person_age,person_gender,person_income,person_emp_exp,person_home_1ership,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,class
36,0,168857,12,1,20800,11.48,0.12,11,680,1,0
44,0,169197,19,1,21500,11.83,0.13,14,645,1,0
38,1,168901,14,1,24000,12.18,0.14,15,682,0,0
38,0,169150,16,2,8000,10.95,0.05,14,721,1,0
36,0,169234,14,2,10000,6.92,0.06,11,660,1,0
38,0,25270,11,1,6250,11.01,0.25,12,624,1,0
42,1,169370,18,2,14000,10.99,0.08,14,644,0,0
43,0,169844,18,2,6000,10.99,0.04,14,664,0,0
43,0,170084,21,2,15000,12.53,0.09,16,688,0,0
36,0,170898,16,2,6000,11.49,0.04,16,665,0,0
40,0,171400,15,2,15000,10.99,0.09,14,633,0,0
47,1,91062,23,0,15000,13.48,0.16,17,575,1,0
40,0,171573,21,2,25000,15.31,0.15,14,686,1,0
43,0,171866,20,2,20000,11.49,0.12,15,670,0,0
39,0,83959,21,0,15000,14.42,0.18,12,694,0,1
36,0,173735,11,2,21000,7.9,0.12,16,657,0,0
36,0,173345,13,2,7600,15.23,0.04,16,652,0,0
37,0,173663,14,2,10000,14.17,0.06,14,624,1,0
41,1,173710,18,2,25000,10.08,0.14,11,656,0,0
37,1,175181,13,2,21000,11.99,0.12,15,600,1,0
36,0,174705,13,2,5000,9.62,0.03,16,711,0,0
43,1,175010,18,2,20000,6.91,0.11,17,689,1,0
40,0,175180,15,2,15000,7.88,0.09,15,636,0,0
37,1,176388,13,2,10000,13.99,0.06,16,698,1,0
36,0,24069,12,1,4500,13.49,0.19,14,583,0,1
40,0,179081,20,2,5000,6.03,0.03,16,520,1,0
36,1,99583,17,0,15000,14.09,0.15,16,673,0,0
39,1,180673,19,2,30000,8.9,0.17,15,703,1,0
40,1,180802,17,2,24000,6.62,0.13,14,724,0,0
42,0,181197,23,2,16000,8.49,0.09,12,559,1,0
40,0,180910,17,2,20000,12.99,0.11,14,635,1,0
36,0,180854,12,1,7200,6.92,0.04,13,702,1,0
36,0,181034,15,2,7000,7.29,0.04,15,578,1,0
40,0,180970,17,2,12000,10.37,0.07,12,662,0,0
44,1,181130,24,2,25000,13.43,0.14,17,614,1,0
38,0,180794,15,2,7500,10,0.04,13,680,0,0
36,0,181229,17,2,3000,7.29,0.02,17,706,1,0
45,0,107204,22,0,15000,14.83,0.14,12,658,1,0
38,0,23867,14,1,2500,11.86,0.1,15,626,1,0
36,0,180772,14,2,10000,11.01,0.06,16,679,0,0
37,0,181113,16,2,10000,13.48,0.06,12,626,0,0
38,1,181142,16,2,12000,11.14,0.07,17,669,0,0
41,1,181465,20,1,24500,11.83,0.14,17,679,1,0
37,1,141714,15,2,10000,11.01,0.07,11,527,0,1
38,0,180767,17,1,24000,11.83,0.13,13,620,0,0
39,1,166743,19,2,20000,11.14,0.12,12,571,0,1
49,0,180926,23,2,20000,16.95,0.11,16,643,1,0
37,0,112327,15,0,15000,7.49,0.13,14,584,1,0
40,0,180967,18,2,7500,8.07,0.04,15,626,1,0
39,1,181597,15,2,21000,11.01,0.12,12,619,1,0
42,1,181718,21,1,8150,6.99,0.04,17,628,1,0
38,0,182476,15,2,35000,8.9,0.19,12,700,1,0
41,1,170147,17,2,25000,14.96,0.15,13,641,0,1
39,0,59991,18,0,15175,19.13,0.25,11,676,0,1
42,0,185816,21,1,20000,11.01,0.11,15,683,0,0
36,1,186879,13,2,30000,7.9,0.16,17,658,0,0
36,0,187069,12,2,25000,10.74,0.13,11,646,1,0
37,0,186823,14,2,20000,6.54,0.11,15,623,1,0
42,0,45049,23,0,15200,14.26,0.34,16,686,0,1
40,0,44701,18,0,15250,12.53,0.34,16,654,0,1
47,1,187927,23,2,18000,11.99,0.1,17,677,0,0
37,0,188225,17,2,4000,8.49,0.02,15,656,0,0
39,1,187774,18,2,15000,11.89,0.08,11,625,0,0
37,1,174963,16,2,11375,10.99,0.07,14,700,0,1
40,0,192484,19,2,12000,14.27,0.06,17,679,1,0
40,1,80132,18,0,15575,14.27,0.19,13,681,0,0
38,1,193295,14,2,14000,6.62,0.07,13,648,0,0
42,0,192642,21,2,22000,6.99,0.11,16,691,0,0
36,0,51342,11,0,15600,11.01,0.3,14,568,0,1
37,1,64883,14,0,15600,11.01,0.24,15,677,0,0
36,0,83810,15,0,15600,10.99,0.19,16,620,0,0
37,1,192911,14,2,10000,7.51,0.05,13,598,0,0
36,0,192800,11,2,10000,12.73,0.05,15,673,0,0
36,1,192937,14,1,24000,14.96,0.12,14,665,1,0
44,0,54837,22,0,15775,10.99,0.29,12,602,0,1
40,0,68822,18,0,15775,10.59,0.23,14,685,1,0
39,1,197813,16,2,35000,13.99,0.18,14,647,1,0
42,0,184252,20,2,25000,20,0.14,14,664,0,1
40,0,199346,18,2,9000,7.51,0.05,16,620,1,0
36,0,92453,9,0,16000,8.94,0.17,12,651,0,0
47,1,202441,24,2,8775,8.49,0.04,12,615,1,0
36,0,205106,14,2,25000,7.51,0.12,13,694,0,0
41,1,205172,17,2,20000,11.11,0.1,11,610,0,0
46,0,98855,24,0,16000,10.99,0.16,16,671,1,0
41,0,107892,19,0,16000,10.95,0.15,15,658,0,0
42,0,211215,20,2,7000,12.99,0.03,13,663,1,0
44,0,211336,22,2,15000,7.66,0.07,17,684,1,0
41,0,167170,17,2,23000,14.96,0.14,12,573,0,1
38,0,210936,15,2,10000,11.26,0.05,17,656,0,0
44,1,169912,19,2,35000,16.49,0.21,15,634,0,1
47,0,214334,23,1,9000,10.99,0.04,17,695,1,0
46,1,216903,24,2,18000,9.91,0.08,11,649,0,0
41,0,216865,18,1,14000,5.99,0.06,11,694,1,0
37,0,218362,13,2,20000,13.85,0.09,17,695,0,0
40,0,219227,20,2,25000,16.07,0.11,12,651,0,0
38,1,120812,19,0,16000,11.01,0.13,11,660,1,0
48,0,223150,25,2,10000,20,0.04,14,620,0,0
36,0,223172,10,2,6000,10,0.03,15,667,0,0
37,0,223137,17,2,4000,10,0.02,11,659,0,0
47,0,225202,25,2,14000,8.9,0.06,16,649,1,0
40,1,225051,17,2,10000,7.9,0.04,17,706,1,0
37,1,131726,15,0,16000,13.11,0.12,13,591,1,0
38,0,118659,16,0,16000,16.4,0.13,15,596,0,1
43,0,235207,23,2,10000,12.73,0.04,12,643,0,0
44,1,240858,23,2,20000,7.51,0.08,11,705,1,0
40,0,18474,18,1,8000,7.14,0.43,12,487,0,1
36,1,145078,13,0,16000,13.06,0.11,16,597,1,0
37,0,241378,19,2,10000,13.8,0.04,16,684,0,0
38,0,240888,14,2,3000,7.68,0.01,15,677,1,0
47,0,245751,25,2,10000,13.06,0.04,13,573,1,0
37,0,246751,17,2,18000,10.39,0.07,14,598,1,0
36,0,207280,13,2,9400,15.62,0.05,11,521,0,1
42,0,360723,20,0,16000,9.63,0.04,15,639,0,0
42,0,269846,20,2,25000,11.86,0.09,15,667,1,0
43,1,84739,24,0,19200,11.01,0.23,11,681,1,0
40,1,301183,18,2,28000,7.9,0.09,13,714,0,0
39,1,301107,17,2,4000,15.23,0.01,13,613,1,0
37,1,300843,15,2,34000,14.79,0.11,16,658,1,0
37,0,89816,14,0,19200,12.87,0.21,12,617,0,1
36,1,286397,15,2,25000,15.95,0.09,17,673,0,1
45,1,108083,21,0,19200,11.01,0.18,12,574,0,0
40,1,330700,20,2,24500,10.99,0.07,13,704,1,0
36,0,348890,16,2,25000,15.65,0.07,16,564,1,0
37,1,294457,12,2,35000,18.39,0.12,14,630,0,1
40,0,361012,18,2,16000,14.17,0.04,14,579,1,0
40,1,41577,17,0,19275,14.5,0.46,11,664,0,1
38,1,376616,18,2,21600,11.01,0.06,16,630,1,0
42,1,381264,20,2,19400,11.01,0.05,13,695,1,0
36,0,314855,14,2,24000,10.62,0.08,16,611,0,1
39,1,373545,17,2,15000,15.65,0.04,11,569,0,1
39,0,390999,18,2,18000,14.96,0.05,14,663,1,0
42,0,433052,21,2,25000,9.99,0.06,14,575,0,0
45,1,65948,24,0,19425,11.99,0.29,17,640,0,1
41,0,458696,17,2,35000,13.49,0.08,14,558,1,0
41,0,533530,19,2,2500,15.31,0,11,667,1,0
40,0,660785,17,2,18000,11.12,0.03,12,739,0,0
40,1,661036,17,2,8000,10.75,0.01,14,643,1,0
37,1,721223,12,1,16000,10.25,0.02,14,599,1,0
42,0,600928,17,1,24000,18.43,0.04,11,667,0,1
42,0,721514,19,3,25000,14.74,0.03,11,696,0,0
43,0,936880,21,2,1000,8.94,0,11,657,1,0
38,0,46000,15,0,19750,13.92,0.43,16,585,0,1
37,1,961176,12,2,15000,11.36,0.02,17,655,1,0
36,1,994533,11,2,4200,11.01,0,16,649,0,0
42,1,47899,21,0,19750,10.65,0.41,14,674,0,1
37,0,1081139,15,2,25000,12.87,0.02,13,625,1,0
47,0,1635757,24,2,6600,7.74,0,17,591,1,0
36,1,12265,14,2,3250,11.49,0.26,15,645,0,1
44,0,1728974,20,2,6400,7.4,0,15,573,1,0
36,0,55014,14,0,19750,13.35,0.36,14,666,0,1
40,1,11372,22,1,2500,11.01,0.22,17,727,0,1
46,1,10510,24,0,1600,14.42,0.15,11,677,0,1
37,1,9850,15,0,1000,11.14,0.1,13,473,1,0
37,0,8104,16,1,1300,6.03,0.16,11,561,0,1
41,1,8000,15,0,2000,13.22,0.25,15,737,0,1
36,1,35726,13,0,6000,15.96,0.17,13,653,0,0
47,1,96414,22,2,16000,7.51,0.17,14,676,0,0
44,0,44165,23,2,1000,7.51,0.02,17,691,1,0
47,0,58865,24,0,2500,14.65,0.04,17,728,1,0
43,1,55872,21,0,5000,10.38,0.09,15,581,0,1
39,0,84921,16,2,12500,7.9,0.15,13,597,1,0
37,0,31021,16,0,7500,10.99,0.24,15,705,0,0
44,0,113951,23,2,4400,7.29,0.04,11,722,0,0
42,0,102682,22,0,5750,12.99,0.06,14,634,1,0
38,1,46118,18,0,1375,6.91,0.03,15,644,1,0
37,1,90573,11,0,15000,14.5,0.17,11,656,1,0
40,0,44002,18,0,3275,8.88,0.07,13,623,1,0
46,0,57369,25,2,6000,7.14,0.1,14,726,1,0
36,1,53287,12,2,15000,13.11,0.28,17,687,1,0
37,1,39759,16,1,8000,15.99,0.2,12,697,0,0
44,1,106684,25,0,8000,10.38,0.07,11,702,0,0
40,0,46499,17,0,7000,15.99,0.15,16,622,0,1
38,0,192784,13,2,14000,6.62,0.07,16,609,0,0
48,0,23925,25,1,7000,11.01,0.29,16,669,0,1
38,0,67073,17,2,11700,7.66,0.17,13,703,1,0
36,0,24919,12,0,4375,10.74,0.18,11,673,0,0
41,0,132989,19,2,30000,9.91,0.23,17,687,0,0
37,0,63300,15,0,14000,13.16,0.22,15,660,0,0
40,0,19825,16,0,2375,11.11,0.12,12,700,0,0
38,1,156842,17,2,30000,9.91,0.19,11,619,1,0
36,0,47641,11,2,2000,11.01,0.04,13,664,1,0
36,0,186926,15,2,30000,7.9,0.16,14,636,1,0
39,1,102215,18,1,9875,7.51,0.1,14,619,1,0
38,0,98276,17,2,11000,10.36,0.11,14,682,1,0
37,1,90507,13,0,6000,14.26,0.07,16,570,0,0
37,1,41176,17,0,8400,13.92,0.2,17,727,0,0
47,1,78901,26,0,3100,13.49,0.04,16,573,1,0
41,0,42793,19,2,1500,13.06,0.04,13,675,0,0
37,0,72806,15,0,3000,12.53,0.04,15,617,1,0
38,1,132710,20,1,12000,12.99,0.09,11,590,1,0
50,0,71311,29,2,22000,17.74,0.31,13,630,0,1
38,0,23529,15,1,2500,11.86,0.11,16,673,1,0
37,0,72799,18,0,16000,11.01,0.22,15,652,0,0
43,0,117832,22,0,24000,10.99,0.2,16,673,0,0
46,0,108938,27,2,20000,6.91,0.18,15,708,1,0
37,0,58669,14,0,7500,16.29,0.13,12,647,1,0
42,1,432619,23,2,25000,9.99,0.06,17,692,1,0
37,0,73335,17,0,10000,15.99,0.14,17,714,0,1
39,0,15333,16,0,2000,10.65,0.13,16,690,0,1
43,0,61201,21,2,11500,11.01,0.19,11,630,1,0
50,0,51223,27,0,5000,15.31,0.1,12,644,0,1
50,1,82734,26,2,10000,11.49,0.12,16,594,0,0
41,1,168685,15,2,15000,17.88,0.09,11,688,1,0
36,0,55436,13,2,10000,13.49,0.18,15,648,0,0
36,0,60690,14,0,7200,13.98,0.12,17,660,1,0
36,0,63254,12,0,7000,13.85,0.11,14,561,0,1
48,0,50732,26,0,5000,7.29,0.1,14,669,0,0
36,1,46976,15,0,2400,18.39,0.05,13,562,1,0
36,1,41273,14,0,12000,11.36,0.29,16,612,0,1
38,0,57196,17,0,4775,11.01,0.08,14,582,1,0
38,1,51662,16,0,4600,11.01,0.09,17,665,1,0
37,1,97006,15,0,25000,13.11,0.26,16,700,0,1
37,0,130610,16,0,20000,16.32,0.15,13,705,0,1
36,0,75369,14,0,8000,11.12,0.11,12,673,0,0
36,1,69212,14,2,6200,11.01,0.09,13,601,0,1
38,0,21134,19,2,4375,7.51,0.21,13,715,0,1
37,1,91197,14,0,10000,11.01,0.11,17,655,1,0
37,0,51330,12,0,12000,11.01,0.23,14,557,0,0
36,0,33159,16,1,4500,7.66,0.14,14,608,1,0
44,0,168723,20,1,21500,11.83,0.13,11,541,1,0
41,1,83847,15,0,4000,16.29,0.05,13,540,0,1
47,0,53796,24,0,8000,11.01,0.15,15,662,0,1
37,0,55135,14,0,9000,11.71,0.16,16,651,0,1
44,0,69512,23,0,4200,11.01,0.06,11,701,0,0
37,0,121262,16,2,6000,11.99,0.05,13,654,0,0
41,0,49083,20,0,9200,7.49,0.19,15,668,0,0
47,0,45358,26,2,7400,8,0.16,15,717,0,0
36,0,133176,13,2,9000,11.01,0.07,13,653,0,0
39,1,38410,15,0,6400,11.49,0.17,16,708,1,0
38,1,241072,19,2,20000,11.48,0.08,11,487,1,0
44,1,72869,25,2,15000,11.01,0.21,11,611,1,0
40,0,77528,19,2,12000,10.25,0.15,12,637,1,0
36,0,58726,12,2,1500,13.92,0.03,11,515,0,1
39,0,48857,19,0,6000,14.54,0.12,11,686,0,0
42,1,48590,17,2,2500,5.42,0.05,12,564,1,0
36,1,30902,12,2,3000,8.7,0.1,14,698,0,0
38,1,79027,14,2,11500,13.92,0.15,14,630,0,0
41,1,114835,17,1,21600,13.92,0.19,12,685,1,0
40,0,60932,21,2,6000,14.96,0.1,15,746,0,0
38,1,126842,16,2,14000,6.03,0.11,14,644,1,0
36,0,145243,13,2,14500,5.42,0.1,13,709,1,0
36,1,156879,11,2,12000,11.01,0.08,14,615,1,0
39,0,67282,18,0,24000,12.53,0.36,11,655,0,1
41,0,27064,15,1,3500,13.61,0.13,13,675,0,0
37,0,87255,13,2,1600,13.92,0.02,12,694,0,0
45,1,54908,26,2,14000,6.62,0.25,12,581,0,0
38,1,89972,17,2,18000,14.35,0.2,17,537,1,0
39,0,220363,16,0,12500,5.42,0.06,11,544,1,0
38,1,25094,14,1,6250,11.01,0.25,15,656,1,0
47,0,78586,25,2,7000,14.35,0.09,17,659,1,0
37,1,28699,14,1,7000,6.03,0.24,12,605,1,0
36,1,258024,15,2,9400,15.62,0.04,12,699,0,0
39,0,33522,18,2,4800,8.59,0.14,13,713,0,0
40,1,37007,13,0,10625,11.01,0.29,13,560,0,1
46,0,60682,24,0,4350,10.99,0.07,16,670,0,0
40,1,89543,14,2,7125,6.62,0.08,14,610,1,0
41,0,47141,16,0,7500,8.49,0.16,12,461,1,0
36,0,75993,14,2,2400,7.49,0.03,14,686,1,0
37,1,117228,16,2,10000,11.01,0.09,15,628,0,0
38,1,64338,14,0,8000,11.01,0.12,15,580,0,0
40,0,52490,21,1,15000,16,0.29,17,677,0,0
36,1,994605,13,2,4200,11.01,0,13,481,1,0
47,0,22924,22,0,2000,7.29,0.09,11,674,1,0
38,1,96617,16,0,2500,10.99,0.03,13,725,1,0
42,1,137533,20,2,19200,11.36,0.14,17,617,1,0
38,1,98300,16,2,10000,14.27,0.1,11,723,1,0
42,0,78441,19,1,22750,8.9,0.29,17,562,1,0
44,0,45484,20,0,3500,12.87,0.08,13,622,1,0
48,0,34607,23,2,7500,7.74,0.22,17,679,0,0
38,1,72959,15,1,6000,14.96,0.08,11,580,0,0
36,1,64827,12,0,8000,11.01,0.12,11,699,0,1
36,0,301158,11,0,20000,7.88,0.07,17,665,0,0
47,1,22639,26,2,3000,5.42,0.13,13,679,0,1
43,0,44328,20,0,9000,5.79,0.2,14,690,0,0
37,0,68396,14,2,17000,8.7,0.25,11,683,0,0
38,1,89678,13,0,9000,12.84,0.1,15,647,0,0
46,1,72742,23,2,3600,6.99,0.05,13,639,1,0
39,1,242374,16,0,13500,11.49,0.06,16,605,1,0
50,1,24124,26,0,4000,11.01,0.17,11,705,0,1
37,0,90407,11,1,7500,7.05,0.08,14,690,0,0
39,0,46466,14,0,7000,11.49,0.15,16,528,1,0
45,0,84775,21,1,6000,7.9,0.07,12,694,0,0
40,0,97110,21,0,6000,8.94,0.06,11,636,1,0
40,1,86625,10,0,6000,9.63,0.07,14,636,0,0
48,0,37224,24,2,2100,12.42,0.06,16,693,0,0
36,0,78978,14,2,6500,5.79,0.08,12,614,1,0
38,0,142643,18,2,11400,10.59,0.08,16,726,0,0
40,0,48804,18,1,13750,8.88,0.28,14,635,0,0
38,0,36870,16,0,2200,11.01,0.06,15,571,1,0
43,1,94361,21,2,15000,14.46,0.16,13,652,0,1
36,0,35945,18,0,1200,12.42,0.03,11,635,1,0
37,0,175346,17,2,11375,10.99,0.06,11,571,0,1
42,0,151217,22,2,35000,7.9,0.23,17,675,0,0
40,1,40615,19,0,13775,12.98,0.34,11,685,0,1
37,0,937126,14,0,7500,12.18,0.01,13,692,1,0
37,1,106582,18,0,25000,19.66,0.23,15,750,0,1
40,1,84922,13,2,18000,7.9,0.21,14,727,0,0
40,1,280587,14,2,15000,11.83,0.05,12,618,1,0
49,0,92822,26,2,15000,14.84,0.16,11,668,0,0
43,0,480837,21,2,28000,9.91,0.06,11,702,1,0
40,1,151146,17,2,10200,7.49,0.07,14,721,0,0
41,1,51551,17,0,5000,7.49,0.1,12,646,1,0
36,0,62501,17,2,4775,11.14,0.08,11,699,1,0
38,1,36995,15,0,8000,11.01,0.22,12,665,1,0
47,1,63234,24,2,12000,7.29,0.19,13,513,1,0
43,0,67442,21,2,10000,6.03,0.15,11,658,1,0
42,1,94822,21,2,20000,10.99,0.21,12,721,0,0
42,0,121124,20,2,5000,14.26,0.04,12,634,1,0
37,0,88421,18,0,11500,12.21,0.13,13,707,0,0
37,1,76772,12,0,14900,9.63,0.19,17,630,1,0
41,0,65893,15,2,5000,13.23,0.08,12,599,0,1
38,0,80358,15,2,5000,12.92,0.06,16,643,0,1
43,0,66705,22,0,11750,10.99,0.18,16,692,1,0
42,1,58876,19,1,3500,14.35,0.06,17,564,1,0
40,0,114916,17,0,17000,10,0.15,12,704,0,0
44,1,75908,20,0,10000,16.82,0.13,15,697,0,1
40,1,56680,14,0,20000,14.61,0.35,13,540,0,1
38,0,74399,18,0,1000,9.45,0.01,12,681,0,0
47,1,63675,26,0,6000,10.99,0.09,14,658,1,0
41,0,120926,19,0,12000,10.74,0.1,12,587,1,0
45,0,143857,23,2,5000,11.49,0.03,13,718,1,0
43,1,55997,23,0,13000,15.7,0.23,15,617,0,1
41,1,46963,20,0,8875,19.03,0.19,11,698,1,0
42,1,38544,22,2,7200,11.99,0.19,16,734,0,0
48,0,72975,24,2,2500,7.29,0.03,13,701,0,0
41,0,124600,20,2,20000,14.61,0.16,16,652,0,1
40,1,163972,16,2,21000,9.99,0.13,13,623,1,0
36,0,51319,15,1,2000,15.62,0.04,14,613,1,0
40,1,82658,15,0,7000,7.51,0.08,16,672,1,0
38,0,23715,15,0,6000,15.99,0.25,12,654,0,1
36,0,36178,16,1,1250,11.83,0.03,11,643,1,0
37,0,16000,16,0,4000,9.99,0.25,13,724,0,1
36,0,88307,16,0,24000,14.09,0.27,16,699,0,1
44,1,144912,20,2,4000,11.01,0.03,14,699,1,0
36,1,180825,11,2,10000,11.01,0.06,14,695,1,0
37,0,61185,15,0,5000,11.89,0.08,12,614,0,0
37,1,66137,15,2,8000,11.01,0.12,15,596,1,0
42,0,36995,23,0,8000,14.96,0.22,12,727,1,0
40,0,115148,18,1,5000,10.65,0.04,11,553,1,0
39,0,58602,21,2,3000,5.42,0.05,16,663,1,0
39,0,29924,18,0,3000,14.12,0.1,12,647,0,1
37,0,224131,15,1,3000,6.39,0.01,13,695,1,0
37,1,54867,19,0,7200,9.63,0.13,11,650,1,0
36,0,97183,13,2,6000,11.01,0.06,14,681,1,0
39,1,42877,19,0,8000,13.22,0.19,16,527,1,0
37,1,78886,12,0,9000,6.91,0.11,14,686,1,0
37,1,49105,13,0,12000,9.91,0.24,15,676,0,0
41,1,36718,17,0,8875,5.42,0.24,16,609,1,0
41,0,458692,18,2,35000,13.49,0.08,16,676,1,0
45,0,52002,25,2,7475,13.49,0.14,13,690,0,0
37,0,30726,14,0,2775,15.65,0.09,12,736,0,1
37,1,156931,14,0,13000,9.88,0.08,14,619,1,0
37,0,108958,12,0,12000,7.51,0.11,11,653,1,0
36,0,41719,13,2,5000,10.65,0.12,15,715,0,0
50,0,145406,29,2,5575,15.2,0.04,17,651,0,0
44,0,63363,19,0,10000,14.11,0.16,12,604,0,1
37,1,70806,14,0,18200,10.99,0.26,17,528,0,1
42,0,64118,21,2,21000,10.38,0.33,15,687,1,0
37,0,30023,16,0,5000,14.65,0.17,15,629,1,0
46,0,404281,21,1,9000,11.49,0.02,14,673,1,0
44,0,100480,23,3,12000,16,0.12,12,642,0,1
36,0,44438,13,0,2500,9.76,0.06,12,670,1,0
41,0,123502,17,2,8800,11.58,0.07,11,623,1,0
40,0,27049,21,2,1500,11.12,0.06,17,621,1,0
38,1,94716,16,2,6250,6.76,0.07,16,560,1,0
39,0,61139,16,2,8000,7.68,0.13,11,667,1,0
44,1,96947,20,2,25000,15.33,0.26,11,721,1,0
36,0,102734,13,2,3500,12.69,0.03,13,539,1,0
41,1,29903,20,0,4000,16.07,0.13,16,653,0,1
38,1,152069,19,2,2400,11.01,0.02,14,613,1,0
36,0,37841,18,0,8000,14.11,0.21,14,730,0,1
37,0,60571,14,0,15000,13.22,0.25,15,633,1,0
38,0,36995,13,2,10000,11.22,0.27,14,641,1,0
42,1,39727,18,0,10000,11.71,0.25,14,610,0,1
36,1,19094,14,1,5000,13.92,0.26,11,646,0,1
37,0,25094,16,0,5000,11.01,0.2,14,630,1,0
36,0,175029,13,2,5000,9.62,0.03,12,688,0,0
36,0,87508,13,2,8000,6.92,0.09,16,686,0,0
36,0,21202,12,0,1200,13.06,0.06,14,584,1,0
36,1,83910,13,0,15600,10.99,0.19,12,675,1,0
47,0,65551,26,2,15000,11.71,0.23,16,613,1,0
36,0,72983,9,0,15000,11.01,0.21,12,479,1,0
37,0,103314,11,0,35000,8.9,0.34,17,642,0,1
36,0,39669,16,0,5000,10.62,0.13,13,712,0,0
41,0,68230,20,0,12800,11.48,0.19,12,683,1,0
40,1,88312,13,0,9975,16.29,0.11,17,684,0,1
37,0,32967,16,0,2000,13.16,0.06,12,694,1,0
47,1,61094,29,2,4000,11.01,0.07,17,685,1,0
46,1,73072,22,2,5000,11.72,0.07,13,682,0,0
44,1,74194,21,0,11000,16.02,0.15,12,619,0,1
37,0,50996,13,0,8400,13.49,0.16,14,702,1,0
46,0,87513,23,0,17000,8.88,0.19,14,678,0,0
36,1,29692,13,2,1500,9.63,0.05,14,621,1,0
39,1,91049,18,0,14400,12.53,0.16,15,698,0,0
41,0,63177,18,0,5000,12.84,0.08,13,635,0,1
38,1,22647,16,0,3000,13.23,0.13,17,656,0,1
49,1,145191,25,2,12000,10.99,0.08,12,680,0,0
36,0,30022,15,0,9925,13.06,0.33,12,697,0,1
40,1,67131,17,0,18000,7.88,0.27,14,684,0,1
40,1,179191,20,2,5000,6.03,0.03,11,708,1,0
39,1,117506,16,0,3000,9.25,0.03,13,600,1,0
40,1,72498,15,2,5500,7.14,0.08,14,638,0,0
46,0,59793,24,0,2800,10.59,0.05,14,684,0,0
36,0,70546,15,0,5000,6.62,0.07,17,594,1,0
48,1,169005,27,2,18000,9.99,0.11,12,652,0,0
37,1,36820,15,0,10000,9.25,0.27,13,633,0,1
36,0,119064,13,2,20000,16.35,0.17,12,665,0,0
46,1,106941,25,2,30000,18.39,0.28,16,744,0,1
40,1,78111,15,0,3000,7.74,0.04,17,682,1,0
36,0,29742,15,1,4000,14.72,0.13,12,654,0,0
38,1,79154,16,0,7000,7.88,0.09,17,692,0,0
49,1,18921,26,0,2400,9.91,0.13,13,626,0,1
49,1,78671,31,2,10000,16.49,0.13,12,562,0,1
36,1,38269,11,0,2500,8.9,0.07,15,606,1,0
36,0,72962,15,2,8000,13.92,0.11,14,675,1,0
41,1,55832,19,0,4600,10.99,0.08,14,651,1,0
38,1,67075,16,0,14000,11.48,0.21,14,628,1,0
38,1,25808,20,0,3500,12.61,0.14,12,627,0,0
39,0,77802,17,0,4800,12.73,0.06,11,702,0,0
39,0,88452,15,2,10000,7.51,0.11,13,641,1,0
38,0,21480,16,1,1000,16.29,0.05,13,587,0,0
36,0,216811,15,3,20000,11.48,0.09,15,561,0,1
42,0,85056,21,0,12000,11.01,0.14,17,703,0,0
36,1,72381,14,2,21000,15.62,0.29,14,652,1,0
47,0,121130,24,2,2500,9.99,0.02,16,585,1,0
40,1,181064,17,2,12000,10.37,0.07,15,661,1,0
40,0,65846,21,0,12000,10.62,0.18,17,697,1,0
40,1,30291,19,0,2700,14.27,0.09,11,649,1,0
37,1,55036,18,0,8000,9.63,0.15,14,670,1,0
41,0,136826,18,0,12000,16,0.09,15,645,0,1
40,0,80226,16,1,6125,14.65,0.08,13,670,1,0
40,1,61037,19,2,12000,11.01,0.2,17,670,1,0
38,1,110315,16,2,9000,12.68,0.08,11,686,1,0
37,1,73077,18,2,12000,12.73,0.16,17,645,1,0
40,0,120892,18,2,8000,9.99,0.07,17,632,0,0
38,0,114955,19,1,14000,17.74,0.12,17,686,0,0
44,0,58555,23,2,17500,12.18,0.3,11,638,1,0
40,1,159429,17,0,11200,12.68,0.07,11,535,1,0
40,1,104057,21,0,20000,14.54,0.19,13,586,0,1
39,1,29344,15,0,8500,7.49,0.29,12,547,0,1
43,0,65475,22,0,9000,15.65,0.14,14,721,0,1
37,1,144734,12,2,20000,14.84,0.14,11,656,1,0
43,1,166589,20,2,9900,6.99,0.06,14,624,1,0
42,1,90878,18,0,17000,7.9,0.19,13,686,1,0
37,0,97107,18,2,13000,6.62,0.13,16,673,0,0
41,0,111331,21,2,12000,7.66,0.11,13,705,0,0
36,0,164453,16,2,4800,14.72,0.03,12,595,1,0
41,1,84873,18,0,10000,7.88,0.12,17,641,1,0
36,1,516694,15,0,25000,13.8,0.05,11,513,1,0
44,0,58843,20,0,5000,13.43,0.08,17,607,1,0
44,0,114811,23,2,10000,10.95,0.09,11,668,0,0
40,0,79054,16,0,5000,9.63,0.06,17,673,0,0
41,0,45430,17,2,6000,12.99,0.13,11,663,0,0
39,0,63788,17,0,5000,11.01,0.08,12,686,0,0
37,0,79248,16,0,12000,13.98,0.15,12,667,0,0
38,0,168975,17,2,25000,9.99,0.15,13,578,0,0
43,0,52223,17,2,15000,8.88,0.29,15,678,1,0
43,1,421034,17,2,18000,11.49,0.04,14,697,1,0
40,0,56244,19,2,10000,7.9,0.18,16,705,0,0
39,1,54891,20,2,12000,14.72,0.22,13,725,0,0
36,0,78783,14,2,7000,11.49,0.09,15,664,0,0
36,0,166521,13,2,10000,13.98,0.06,15,597,1,0
40,1,105077,19,2,10000,10.25,0.1,14,629,1,0
47,1,57415,25,2,7500,6.62,0.13,13,655,0,0
